DateTime,SType,Tension,Frequency,MainString,CrossString,FaceSize,Pattern
20211011160517,T,48-47,645.5,TFXR3125,,98,16-19
20211011160519,T,48-47,647.0,TFXR3125,,98,16-19
20211011163847,T,46,606.5,TFXONE124,,100,16-19
20211011163850,T,46,608.0,TFXONE124,,100,16-19
20211012200936,T,40,583.0,TFXR3125,,100,16-19
20211012200939,T,40,583.0,TFXR3125,,100,16-19
20211013164610,T,48-46,603.5,TFXONE124,,108,16-18
20211013164613,T,48-46,604.0,TFXONE124,,108,16-18
20211014201023,T,54,600.0,LUARUPR125,,100,16-19
20211014201027,T,54,599.5,LUARUPR125,,100,16-19
20211015164607,T,48,525.0,PFBV125,,100,16-19
20211015164611,T,48,525.5,PFBV125,,100,16-19
20211016154739,T,53,669.5,TFXONE124,,98,16-19
20211016154741,T,53,669.5,TFXONE124,,98,16-19
20211016165126,T,53,654.0,TFXONE124,,100,16-19
20211016165129,T,53,652.5,TFXONE124,,100,16-19
20211016174617,T,53,651.5,TFXONE124,,100,16-19
20211016174620,T,53,653.0,TFXONE124,,100,16-19
20211016183857,T,48-47,634.0,TFXR3125,,100,16-19
20211016183900,T,48-47,633.5,TFXR3125,,100,16-19
20211018174232,T,55,637.5,GOMS16,,110,16-19
20211018174235,T,55,638.5,GOMS16,,110,16-19
20211018192256,T,47,569.5,YOPTP125,,100,16-19
20211018192259,T,47,569.0,YOPTP125,,100,16-19
20211018200034,T,47,559.5,YOPTP125,,100,16-19
20211018200037,T,47,560.0,YOPTP125,,100,16-19
20211019192923,T,52-50,566.5,WSNATURAL130,LUARUPR125,97,16-19
20211019192926,T,52-50,567.0,WSNATURAL130,LUARUPR125,97,16-19
20211020162244,T,48,543.0,SOHG125,,100,16-19
20211020162248,T,48,545.0,SOHG125,,100,16-19
20211020192033,T,42,537.5,YOPTP125,,100,16-19
20211020192035,T,42,536.5,YOPTP125,,100,16-19
20211021195329,T,52,665.0,BAXCEL125,,100,16-19
20211021195333,T,52,664.5,BAXCEL125,,100,16-19
20211022193815,T,54,604.5,SOHG125,,100,16-19
20211022193818,T,54,606.0,SOHG125,,100,16-19
20211023162354,T,49,576.5,BABLAST125,,95,16-20
20211023162357,T,49,576.5,BABLAST125,,95,16-20
20211023172846,T,47,570.5,BABLAST125,,95,16-20
20211023172849,T,47,573.0,BABLAST125,,95,16-20
20211025195038,T,52-50,576.5,LUNATURAL130,LUARUPR125,97,16-19
20211025195041,T,52-50,579.0,LUNATURAL130,LUARUPR125,97,16-19
20211027182739,T,48,572.0,SOHG125,,98,16-19
20211027182742,T,48,571.5,SOHG125,,98,16-19
20211027193220,T,60,699.5,GOMS16,,100,16-19
20211027193222,T,60,702.0,GOMS16,,100,16-19
20211027200317,T,43,619.5,GOMS16,,97,16-19
20211027200320,T,43,618.0,GOMS16,,97,16-19
20211028195040,T,60,689.5,GOMS16,,100,16-19
20211028195043,T,60,692.0,GOMS16,,100,16-19
20211029165309,T,48,558.5,SOHG125,,100,16-19
20211029165312,T,48,560.5,SOHG125,,100,16-19
20211029184641,T,55,604.5,YOPTP125,,100,16-19
20211029184645,T,55,607.0,YOPTP125,,100,16-19
20211029194841,T,45,608.0,BAVSTOUCH125,,93,16-19
20211029194844,T,45,608.0,BAVSTOUCH125,,93,16-19
20211030174118,T,48,646.5,TFXR3125,,100,16-19
20211030174121,T,48,644.0,TFXR3125,,100,16-19
20211030183538,T,55,597.0,YOPTP125,,100,16-19
20211030183541,T,55,595.5,YOPTP125,,100,16-19
20211105164124,T,50,643.5,TFXONE124,,100,16-18
20211105164127,T,50,641.0,TFXONE124,,100,16-18
20211106155701,T,45,615.0,TFXONE124,,100,16-19
20211106155705,T,45,615.0,TFXONE124,,100,16-19
20211106165254,T,50,654.5,TFTGV125,,98,16-19
20211106165256,T,50,655.0,TFTGV125,,98,16-19
20211108175330,T,48,626.5,TFXONE124,,100,16-19
20211108175333,T,48,629.0,TFXONE124,,100,16-19
20211110161322,T,50,642.5,TFXONE124,,100,16-19
20211110161326,T,50,640.0,TFXONE124,,100,16-19
20211112191254,T,55,651.5,BAADC130,,100,16-19
20211112191257,T,55,651.5,BAADC130,,100,16-19
20211112200523,T,42-40,546.5,YOPTF120,YOPTF120,100,16-18
20211112200526,T,42-40,547.5,YOPTF120,YOPTF120,100,16-18
20211115164325,T,45,590.0,SOHG115,,107,16-19
20211115164328,T,45,589.0,SOHG115,,107,16-19
20211117195924,T,45,608.0,TFXONE124,,100,16-19
20211117195926,T,45,605.5,TFXONE124,,100,16-19
20211118200630,T,52,595.0,LUARUP125,,97,16-19
20211118200633,T,52,595.5,LUARUP125,,97,16-19
20211119174941,T,45,557.5,LUARUPR125,,97,16-19
20211119174944,T,45,558.0,LUARUPR125,,97,16-19
20211119184927,T,48-47,610.5,BAXCEL130,,100,16-19
20211119184930,T,48-47,610.0,BAXCEL130,,100,16-19
20211120164331,T,48-47,639.0,GOAKP16,,100,16-19
20211120164334,T,48-47,639.0,GOAKP16,,100,16-19
20211122170504,T,50,623.5,SOHG115,,100,16-19
20211122170507,T,50,621.0,SOHG115,,100,16-19
20211122193803,T,52,637.0,BAVSTOUCH125,,98,18-20
20211122193806,T,52,637.5,BAVSTOUCH125,,98,18-20
20211124180855,T,45,584.0,YOPTF120,,98,16-19
20211124180859,T,45,584.0,YOPTF120,,98,16-19
20211125193416,T,45-51,612.0,GOMS16,,100,18-16
20211125193420,T,45-51,614.0,GOMS16,,100,18-16
20211127173940,T,40,589.5,YOREXIS130,YOPTF120,93,18-20
20211127173944,T,40,589.5,YOREXIS130,YOPTF120,93,18-20
20211130184226,T,52,594.0,LUARUP125,,97,16-19
20211130184229,T,52,594.0,LUARUP125,,97,16-19
20211202161517,T,50,595.5,WSNATURAL130,LUNATURAL130,97,16-19
20211202161519,T,50,596.0,WSNATURAL130,LUNATURAL130,97,16-19
20211204161600,T,46-44,600.0,TFXR3125,,105,16-19
20211204161602,T,46-44,600.0,TFXR3125,,105,16-19
20211204172045,T,49-47,547.5,BATEAM130,,100,16-19
20211204172047,T,49-47,548.5,BATEAM130,,100,16-19
20211204182827,T,47,581.5,BABLAST125,,98,16-19
20211204182829,T,47,582.0,BABLAST125,,98,16-19
20211207194033,T,48,571.5,YOPTP125,,100,16-19
20211207194038,T,48,570.5,YOPTP125,,100,16-19
20211208165853,T,48,563.5,YOPTP125,,102,16-19
20211208165920,T,48,563.0,YOPTP125,,102,16-19
20211208190830,T,53-50,650.0,GOMS16,,98,16-19
20211208190832,T,53-50,651.0,GOMS16,,98,16-19
20211208195732,T,50,621.0,GOMS16,,104,16-19
20211208195735,T,50,620.0,GOMS16,,104,16-19
20211209161649,T,44,589.0,BAADC130,,100,14-18
20211209161653,T,44,590.0,BAADC130,,100,14-18
20211209200537,T,47,576.0,SOHG125,,100,16-20
20211209200539,T,47,574.5,SOHG125,,100,16-20
20211210164751,T,45,594.0,SOHG115,,100,16-19
20211210164754,T,45,595.0,SOHG115,,100,16-19
20211211150430,T,47,583.0,GOMS16,,115,16-19
20211211150434,T,47,585.0,GOMS16,,115,16-19
20211211154908,T,45,625.5,TFXR3125,,100,16-19
20211211154911,T,45,624.5,TFXR3125,,100,16-19
20211214164851,T,46-44,604.5,TFXR3125,,105,16-19
20211214164854,T,46-44,603.0,TFXR3125,,105,16-19
20211215172815,T,53-51,582.5,YOPTP125,,100,16-19
20211215172818,T,53-51,582.5,YOPTP125,,100,16-19
20211215183534,T,52,644.5,GOMS16,,100,16-19
20211215183537,T,52,644.5,GOMS16,,100,16-19
20211216162116,T,45,540.0,SOHG125,,103,16-20
20211216162120,T,45,538.5,SOHG125,,103,16-20
20211218155308,T,48,602.5,SOHG115,,100,16-19
20211218155310,T,48,603.0,SOHG115,,100,16-19
20211218170245,T,50,622.0,WSNATURAL125,LUNATURAL125,97,16-19
20211218170248,T,50,622.5,WSNATURAL125,LUNATURAL125,97,16-19
20211221182156,T,47,579.5,BABLAST125,,98,16-19
20211221182159,T,47,580.0,BABLAST125,,98,16-19
20211222175705,T,50,623.0,SOHG115,,100,16-19
20211222175708,T,50,621.0,SOHG115,,100,16-19
20211223195603,T,46,621.5,TFXR3125,,103,16-18
20211223195605,T,46,623.0,TFXR3125,,103,16-18
20211224162446,T,48-47,635.0,TFXR3125,,100,16-19
20211224162449,T,48-47,637.0,TFXR3125,,100,16-19
20211224192153,T,48-47,639.5,TFXR3125,,100,16-19
20211224192157,T,48-47,641.5,TFXR3125,,100,16-19
20211225160224,T,48,629.0,TFTGV125,,100,16-19
20211225160228,T,48,629.5,TFTGV125,,100,16-19
20211225174344,T,45,590.5,GOMS16,,100,16-19
20211225174348,T,45,592.0,GOMS16,,100,16-19
20211227161828,T,38-37,572.0,TFXONE124,,95,16-20
20211227161830,T,38-37,568.5,TFXONE124,,95,16-20
20220106161820,T,55-53,669.0,BAXCEL125,,108,16-18
20220106161824,T,55-53,669.5,BAXCEL125,,108,16-18
20220106180149,T,52,604.5,LUARUP125,,97,16-19
20220106180153,T,52,603.0,LUARUP125,,97,16-19
20220108171629,T,50-49,633.0,GOMS16,,100,16-19
20220108171632,T,50-49,634.0,GOMS16,,100,16-19
20220112174032,T,50,638.5,TFXONE124,,98,16-19
20220112174035,T,50,639.5,TFXONE124,,98,16-19
20220112185751,T,55,600.5,LUARUPR125,,100,16-19
20220112185754,T,55,600.5,LUARUPR125,,100,16-19
20220112195329,T,46-47,578.0,LU4GS125,,100,16-19
20220112195331,T,46-47,576.0,LU4GS125,,100,16-19
20220114164715,T,43,572.0,SOHG120,,98,16-19
20220114164719,T,43,571.0,SOHG120,,98,16-19
20220114194924,T,45-43,576.0,GOMS16,,108,16-19
20220114194927,T,45-43,576.0,GOMS16,,108,16-19
20220115165013,T,50,662.5,BAXCEL125,,100,16-19
20220115165016,T,50,662.0,BAXCEL125,,100,16-19
20220115182653,T,53,592.5,SOHG125,,100,16-19
20220115182655,T,53,593.0,SOHG125,,100,16-19
20220115194243,T,48-46,627.5,BAXCEL125,,102,16-19
20220115194246,T,48-46,626.5,BAXCEL125,,102,16-19
20220118194337,T,45,591.5,YOREXIS130,,100,16-19
20220118194341,T,45,592.5,YOREXIS130,,100,16-19
20220119182641,T,48,546.0,BABLAST130,,100,16-19
20220119182652,T,48,545.0,BABLAST130,,100,16-19
20220121191116,T,50,628.5,SOHG115,,100,16-19
20220121191119,T,50,627.0,SOHG115,,100,16-19
20220121195316,T,42,521.0,LUARUP125,,100,16-20
20220121195319,T,42,521.5,LUARUP125,,100,16-20
20220124192946,T,52,600.0,BABLAST125,,100,16-19
20220124192949,T,52,600.0,BABLAST125,,100,16-19
20220125192730,T,52,595.0,BABLAST125,,100,16-19
20220125192736,T,52,594.5,BABLAST125,,100,16-19
20220126172628,T,41,524.0,YOPTP125,,98,16-19
20220126172631,T,41,524.5,YOPTP125,,98,16-19
20220127173254,T,42-46,635.0,SOHG110,,98,18-16
20220127173257,T,42-46,636.0,SOHG110,,98,18-16
20220127195153,T,45,618.0,SOHG110,,107,16-19
20220127195204,T,45,619.5,SOHG110,,107,16-19
20220128172640,T,48,585.0,BABLAST125,BAVSTOUCH130,100,16-19
20220128172643,T,48,585.0,BABLAST125,BAVSTOUCH130,100,16-19
20220131162920,T,50,565.0,LUARUPR125,,100,16-19
20220131162925,T,50,566.5,LUARUPR125,,100,16-19
20220131193427,T,52,577.5,LUARUPR125,,100,16-19
20220131193432,T,52,576.5,LUARUPR125,,100,16-19
20220202170757,T,48-47,636.5,BAXCEL125,,100,16-19
20220202170759,T,48-47,635.0,BAXCEL125,,100,16-19
20220202175931,T,50,627.5,TFXR3125,,107,16-18
20220202175934,T,50,628.5,TFXR3125,,107,16-18
20220202185642,T,48,627.5,TFXR3125,,100,16-19
20220202185645,T,48,626.5,TFXR3125,,100,16-19
20220203194531,T,49,621.0,SOHG115,,100,16-19
20220203194534,T,49,619.0,SOHG115,,100,16-19
20220204164706,T,46,613.5,TFXONE124,,100,16-19
20220204164709,T,46,614.5,TFXONE124,,100,16-19
20220204191748,T,48-46,597.5,TFXONE124,,108,16-18
20220204191751,T,48-46,597.0,TFXONE124,,108,16-18
20220205165818,T,45,623.5,TFXR3125,,100,16-19
20220205165820,T,45,622.5,TFXR3125,,100,16-19
20220207175818,T,45-50,580.5,BABLAST125,,98,18-16
20220207175821,T,45-50,581.0,BABLAST125,,98,18-16
20220208184056,T,52,660.5,GOAKP16,,100,16-19
20220208184058,T,52,662.0,GOAKP16,,100,16-19
20220208193636,T,52,600.5,LUARUP125,LUARUPR125,97,16-19
20220208193639,T,52,600.0,LUARUP125,LUARUPR125,97,16-19
20220209180213,T,46,610.0,TFXR3125,,105,16-19
20220209180216,T,46,610.5,TFXR3125,,105,16-19
20220212182544,T,46-47,549.0,LUARUP125,,100,16-19
20220212182547,T,46-47,550.5,LUARUP125,,100,16-19
20220212190719,T,50-48,609.5,BAADC130,,99,16-19
20220212190722,T,50-48,611.5,BAADC130,,99,16-19
20220214201821,T,48,619.5,TFXONE124,,98,16-19
20220214201824,T,48,618.0,TFXONE124,,98,16-19
20220215184236,T,48,531.5,BABLAST130,,100,16-19
20220215184242,T,48,531.0,BABLAST130,,100,16-19
20220215193831,T,40-38,529.0,YOPTST125,,97,16-19
20220215193834,T,40-38,528.5,YOPTST125,,97,16-19
20220216174747,T,52-56,621.0,BABLAST125,,98,18-16
20220216174751,T,52-56,623.0,BABLAST125,,98,18-16
20220216190341,T,51,592.0,LU4GS125,,100,16-20
20220216190344,T,51,594.0,LU4GS125,,100,16-20
20220216200645,T,50,610.5,WSNATURAL130,LUNATURAL125,97,16-19
20220216200648,T,50,612.0,WSNATURAL130,LUNATURAL125,97,16-19
20220217170358,T,45-44,605.5,GOMS16,,100,16-19
20220217170401,T,45-44,606.0,GOMS16,,100,16-19
20220219164839,T,50,592.0,LUARUPR125,,95,16-18
20220219164842,T,50,592.5,LUARUPR125,,95,16-18
20220221172443,T,52-53,590.5,YOPTP125,,100,16-19
20220221172447,T,52-53,590.5,YOPTP125,,100,16-19
20220222200621,T,52,674.5,BAXCEL125,,100,16-19
20220222200624,T,52,672.5,BAXCEL125,,100,16-19
20220225163549,T,50,625.0,YOREXIS130,,100,16-18
20220225163551,T,50,623.0,YOREXIS130,,100,16-18
20220226164526,T,50,644.5,GOAKP16,,100,16-19
20220226164528,T,50,644.5,GOAKP16,,100,16-19
20220226173520,T,52,663.0,BAXCEL125,,100,16-19
20220226173523,T,52,665.0,BAXCEL125,,100,16-19
20220226181705,T,52-53,603.5,YOPTST125,,100,16-19
20220226181708,T,52-53,601.5,YOPTST125,,100,16-19
20220228164231,T,44,595.5,GOMS16,,100,16-19
20220228164234,T,44,595.5,GOMS16,,100,16-19
20220228172404,T,49,625.0,YOPTF120,,97,16-19
20220228172407,T,49,626.0,YOPTF120,,97,16-19
20220301183941,T,48,609.5,GOMS16,,100,16-19
20220301183945,T,48,611.0,GOMS16,,100,16-19
20220301192405,T,55,662.5,GOMS16,,100,16-19
20220301192408,T,55,662.5,GOMS16,,100,16-19
20220303165540,T,48,562.5,SOHG125,,100,16-19
20220303165543,T,48,562.0,SOHG125,,100,16-19
20220304165902,T,45,594.5,GOMS16,,100,16-18
20220304165904,T,45,594.0,GOMS16,,100,16-18
20220304184003,T,48-47,653.0,BAXCEL125,,98,16-19
20220304184007,T,48-47,652.5,BAXCEL125,,98,16-19
20220305175036,T,55,638.5,GOMS16,,110,16-19
20220305175039,T,55,637.0,GOMS16,,110,16-19
20220307172648,T,50,649.5,BAXCEL125,,100,16-19
20220307172651,T,50,651.0,BAXCEL125,,100,16-19
20220307182323,T,50,649.5,BAXCEL125,,100,16-19
20220307182326,T,50,648.5,BAXCEL125,,100,16-19
20220308195821,T,46,593.5,TFTGV130,,100,16-19
20220308195824,T,46,591.5,TFTGV130,,100,16-19
20220309165934,T,48-46,614.0,TFXONE124,,102,16-19
20220309165937,T,48-46,612.5,TFXONE124,,102,16-19
20220309194053,T,46-44,605.5,TFXR3125,,105,16-19
20220309194056,T,46-44,603.5,TFXR3125,,105,16-19
20220310173638,T,50-54,632.0,BABLAST125,,97,18-16
20220310173642,T,50-54,632.0,BABLAST125,,97,18-16
20220310200919,T,47,586.5,BABLAST125,,98,16-19
20220310200922,T,47,588.0,BABLAST125,,98,16-19
20220312182949,T,52,600.5,YOPTST125,,100,16-19
20220312182953,T,52,603.0,YOPTST125,,100,16-19
20220314171942,T,55,589.5,LUARUPR125,,100,16-19
20220314171945,T,55,591.0,LUARUPR125,,100,16-19
20220314202917,T,45,602.5,GOMS16,,100,16-19
20220314202920,T,45,600.5,GOMS16,,100,16-19
20220315174928,T,52,664.5,GOAKP16,,98,16-19
20220315174930,T,52,665.5,GOAKP16,,98,16-19
20220315184857,T,52,677.0,GOAKP16,,98,16-19
20220315184900,T,52,676.0,GOAKP16,,98,16-19
20220315193459,T,43,607.5,BAXCEL125,,100,16-19
20220315193502,T,43,607.0,BAXCEL125,,100,16-19
20220316172436,T,45,591.0,SOHG115,,107,16-19
20220316172439,T,45,591.5,SOHG115,,107,16-19
20220316183448,T,47-48,578.5,LU4GS125,,100,16-19
20220316183451,T,47-48,579.0,LU4GS125,,100,16-19
20220316193457,T,50,657.5,BAVSTOUCH125,,97,16-19
20220316193501,T,50,655.0,BAVSTOUCH125,,97,16-19
20220317162231,T,46,575.5,LUNATURAL125,,100,16-19
20220317162234,T,46,576.0,LUNATURAL125,,100,16-19
20220317172156,T,40,529.0,BABLAST125,,100,16-19
20220317172158,T,40,528.0,BABLAST125,,100,16-19
20220317195723,T,48,571.5,BABLAST125,,100,16-19
20220317195725,T,48,571.5,BABLAST125,,100,16-19
20220319153956,T,52,600.0,BABLAST125,,100,16-19
20220319154000,T,52,600.5,BABLAST125,,100,16-19
20220319181815,T,45,593.5,GOMS16,,100,16-19
20220319181818,T,45,592.5,GOMS16,,100,16-19
20220322195524,T,40,522.5,BABLAST125,,100,16-19
20220322195527,T,40,520.5,BABLAST125,,100,16-19
20220323173307,T,47-48,568.0,LU4GS125,,100,16-19
20220323173309,T,47-48,567.0,LU4GS125,,100,16-19
20220323182814,T,50,654.0,TFXONE124,,97,16-19
20220323182817,T,50,652.5,TFXONE124,,97,16-19
20220323192201,T,50-49,629.0,BAXCEL130,,100,16-19
20220323192204,T,50-49,627.5,BAXCEL130,,100,16-19
20220326161944,T,50-49,633.5,GOMS16,,100,16-19
20220326161947,T,50-49,633.0,GOMS16,,100,16-19
20220328185026,T,40,514.5,YOPTP125,,100,16-19
20220328185028,T,40,514.5,YOPTP125,,100,16-19
20220330171303,T,55-53,660.0,BAXCEL125,,108,16-18
20220330171307,T,55-53,660.0,BAXCEL125,,108,16-18
20220330181258,T,44,570.0,SOHG125,,98,16-19
20220330181301,T,44,569.5,SOHG125,,98,16-19
20220330185438,T,50,622.5,GOMS16,,100,16-19
20220330185441,T,50,622.5,GOMS16,,100,16-19
20220401201613,T,49,593.5,YOPTST125,,97,16-19
20220401201621,T,49,594.5,YOPTST125,,97,16-19
20220404192948,T,50,655.0,GOMS16,,98,16-19
20220404192951,T,50,654.5,GOMS16,,98,16-19
20220405185425,T,45-46,540.0,LUARUPR125,,97,18-20
20220405185428,T,45-46,540.0,LUARUPR125,,97,18-20
20220405195001,T,56,603.5,BABLAST130,,98,16-20
20220405195005,T,56,602.5,BABLAST130,,98,16-20
20220406163808,T,48,524.0,PFBV125,,100,16-19
20220406163811,T,48,523.0,PFBV125,,100,16-19
20220406182213,T,50-51,573.0,YOPTP125,,100,16-19
20220406182215,T,50-51,572.5,YOPTP125,,100,16-19
20220407162256,T,50-48,569.5,BAVSTOUCH130,,108,16-18
20220407162259,T,50-48,569.0,BAVSTOUCH130,,108,16-18
20220407172846,T,50,631.5,GOAKP16,,105,16-19
20220407172849,T,50,632.0,GOAKP16,,105,16-19
20220407195015,T,45-44,626.0,TFXR3125,,100,16-19
20220407195019,T,45-44,626.5,TFXR3125,,100,16-19
20220408164820,T,45,543.0,LUARUPR125,,100,16-19
20220408164824,T,45,544.5,LUARUPR125,,100,16-19
20220408173912,T,46,628.5,TFXR3125,,103,16-18
20220408173915,T,46,629.0,TFXR3125,,103,16-18
20220408185425,T,43,574.5,SOHG115,,100,16-19
20220408185429,T,43,574.5,SOHG115,,100,16-19
20220408194655,T,43,578.0,SOHG115,,100,16-19
20220408194658,T,43,578.5,SOHG115,,100,16-19
20220409160549,T,50,634.5,GOMS16,,100,16-19
20220409160552,T,50,636.5,GOMS16,,100,16-19
20220409170227,T,50,661.0,TFXONE124,,97,16-19
20220409170230,T,50,662.0,TFXONE124,,97,16-19
20220409175815,T,50,617.0,SOHG115,,100,16-19
20220409175818,T,50,619.5,SOHG115,,100,16-19
20220412183834,T,51,644.5,GOMS16,,98,16-19
20220412183836,T,51,645.5,GOMS16,,98,16-19
20220413201907,T,48-47,643.5,TFXR3125,,100,16-19
20220413201910,T,48-47,644.5,TFXR3125,,100,16-19
20220414174858,T,46-49,562.5,YOPTP125,,105,16-15
20220414174901,T,46-49,563.5,YOPTP125,,105,16-15
20220416192753,T,50,660.5,TFXONE124,,98,16-19
20220416192757,T,50,660.5,TFXONE124,,98,16-19
20220418162304,T,52,554.0,BABLAST130,,100,16-19
20220418162307,T,52,554.5,BABLAST130,,100,16-19
20220420165356,T,48,559.0,BATONIC,,104,18-19
20220420165359,T,48,560.5,BATONIC,,104,18-19
20220420202712,T,49-50,575.5,LU4GS125,,100,16-19
20220420202715,T,49-50,576.0,LU4GS125,,100,16-19
20220422173336,T,48,539.0,BABLAST130,,100,16-19
20220422173340,T,48,540.5,BABLAST130,,100,16-19
20220423152503,T,53-52,658.0,GOMS16,,100,16-19
20220423152507,T,53-52,657.5,GOMS16,,100,16-19
20220423182311,T,55,589.5,LUARUPR125,,100,16-19
20220423182314,T,55,589.0,LUARUPR125,,100,16-19
20220426201328,T,45,619.5,TFTGV125,,98,16-19
20220426201331,T,45,619.0,TFTGV125,,98,16-19
20220427163630,T,47,616.5,BAXCEL125,,100,16-19
20220427163634,T,47,616.0,BAXCEL125,,100,16-19
20220427201457,T,49-47,616.5,BAXCEL125,,102,16-19
20220427201500,T,49-47,617.0,BAXCEL125,,102,16-19
20220428155923,T,45,621.0,TFXR3125,,100,16-19
20220428155926,T,45,620.0,TFXR3125,,100,16-19
20220506171034,T,40-41,518.0,YOPTP125,,100,16-19
20220506171037,T,40-41,518.5,YOPTP125,,100,16-19
20220506180417,T,50,584.0,BABLAST125,,100,16-19
20220506180419,T,50,584.0,BABLAST125,,100,16-19
20220507152502,T,46,560.5,SOHG125,,100,16-19
20220507152505,T,46,560.5,SOHG125,,100,16-19
20220507162354,T,48,552.0,LUARUPR125,,100,16-19
20220507162357,T,48,551.0,LUARUPR125,,100,16-19
20220507173148,T,55,648.5,BAADC130,,100,16-19
20220507173151,T,55,646.5,BAADC130,,100,16-19
20220507182415,T,44,588.0,TFXONE124,,100,16-19
20220507182417,T,44,586.0,TFXONE124,,100,16-19
20220507190250,T,46-51,619.0,GOTG16,,100,18-16
20220507190252,T,46-51,618.0,GOTG16,,100,18-16
20220509171148,T,50,629.0,GOMS16,,100,16-19
20220509171151,T,50,628.0,GOMS16,,100,16-19
20220509175155,T,50,634.0,GOMS16,,100,16-19
20220509175201,T,50,634.0,GOMS16,,100,16-19
20220510184705,T,50,644.0,TFXONE124,,98,16-19
20220510184709,T,50,645.0,TFXONE124,,98,16-19
20220511182540,T,50,648.0,TFXONE124,,97,16-19
20220511182543,T,50,650.0,TFXONE124,,97,16-19
20220513181051,T,50,507.0,BABLAST130,,115,16-18
20220513181054,T,50,505.5,BABLAST130,,115,16-18
20220516181110,T,45,631.5,TFXR3125,,100,16-19
20220516181113,T,45,630.5,TFXR3125,,100,16-19
20220516193207,T,50,613.0,TFXONE124,,110,16-19
20220516193210,T,50,613.0,TFXONE124,,110,16-19
20220517185358,T,45,600.0,TFXONE124,,100,16-19
20220517185401,T,45,601.0,TFXONE124,,100,16-19
20220517194857,T,48,636.0,BAXCEL125,,100,16-19
20220517194900,T,48,636.0,BAXCEL125,,100,16-19
20220518164425,T,47,631.0,TFXR3125,,104,16-19
20220518164428,T,47,632.5,TFXR3125,,104,16-19
20220521173041,T,48,573.0,SOHG125,,100,16-19
20220521173044,T,48,572.0,SOHG125,,100,16-19
20220521185733,T,50,637.5,BAVSTOUCH125,,97,16-19
20220521185736,T,50,636.5,BAVSTOUCH125,,97,16-19
20220523170631,T,50,629.0,BAADC130,,100,16-19
20220523170634,T,50,629.5,BAADC130,,100,16-19
20220523185107,T,52,602.5,BABLAST125,,100,16-19
20220523185109,T,52,601.5,BABLAST125,,100,16-19
20220525164743,T,47,617.5,GOMS16,,100,16-19
20220525164746,T,47,617.5,GOMS16,,100,16-19
20220526161140,T,52,675.0,TFXR3125,,98,16-20
20220526161143,T,52,675.0,TFXR3125,,98,16-20
20220526201452,T,46,607.0,TFXONE124,,100,16-19
20220526201455,T,46,608.0,TFXONE124,,100,16-19
20220527180903,T,52,649.5,TFXONE124,,100,16-19
20220527180907,T,52,647.5,TFXONE124,,100,16-19
20220528153458,T,40,550.5,GOMS16,,110,16-19
20220528153500,T,40,550.0,GOMS16,,110,16-19
20220531163900,T,46,608.0,SOHG115,,100,16-19
20220531163903,T,46,609.0,SOHG115,,100,16-19
20220601164837,T,50,629.5,GOMS16,,100,16-19
20220601164840,T,50,629.5,GOMS16,,100,16-19
20220602183533,T,50,643.5,BAXCEL125,,100,16-19
20220602183535,T,50,644.0,BAXCEL125,,100,16-19
20220602200544,T,47-48,561.5,YOPTREV125,,100,16-19
20220602200546,T,47-48,561.0,YOPTREV125,,100,16-19
20220603170734,T,49-47,628.5,BAXCEL125,,102,16-19
20220603170738,T,49-47,626.5,BAXCEL125,,102,16-19
20220603193318,T,55,672.5,TFXONE124,,98,16-19
20220603193322,T,55,672.5,TFXONE124,,98,16-19
20220604173838,T,55,669.5,GOMS16,,100,16-19
20220604173841,T,55,670.5,GOMS16,,100,16-19
20220607194214,T,50,564.5,YOPTP125,,100,16-19
20220607194217,T,50,565.0,YOPTP125,,100,16-19
20220608163144,T,46,516.0,BABLAST130,,100,16-19
20220608163148,T,46,517.5,BABLAST130,,100,16-19
20220608203018,T,48,575.5,YOPTST125,,98,16-20
20220608203029,T,48,575.5,YOPTST125,,98,16-20
20220609195931,T,48,564.5,BABLAST125,,100,16-19
20220609195934,T,48,563.5,BABLAST125,,100,16-19
20220610181237,T,40-39,519.0,LUARUP125,,95,16-20
20220610181240,T,40-39,517.0,LUARUP125,,95,16-20
20220614185734,T,48-47,638.5,TFXR3125,,100,16-19
20220614185737,T,48-47,640.5,TFXR3125,,100,16-19
20220614195012,T,48,557.0,LUARUPR125,,98,16-19
20220614195015,T,48,556.0,LUARUPR125,,98,16-19
20220615162819,T,43,607.5,TFTGV125,,100,16-19
20220615162823,T,43,607.0,TFTGV125,,100,16-19
20220616201325,T,48,622.0,TFXONE124,,103,16-19
20220616201332,T,48,622.0,TFXONE124,,103,16-19
20220617174019,T,49-47,545.5,BATEAM130,,100,16-19
20220617174022,T,49-47,547.0,BATEAM130,,100,16-19
20220620195558,T,49-50,583.5,LU4GS125,,100,16-20
20220620195610,T,49-50,584.0,LU4GS125,,100,16-20
20220621162412,T,52-57,663.0,BAXCEL125,,100,18-16
20220621162416,T,52-57,665.0,BAXCEL125,,100,18-16
20220621190030,T,46,523.5,BABLAST130,,100,16-19
20220621190033,T,46,524.0,BABLAST130,,100,16-19
20220622164947,T,50,643.5,GOMS16,,100,16-19
20220622164950,T,50,641.5,GOMS16,,100,16-19
20220625171728,T,50,574.0,LUARUP125,,98,16-19
20220625171734,T,50,575.5,LUARUP125,,98,16-19
20220625183638,T,56,632.0,SOHG125,,95,18-20
